id,budget,genres,title,popularity,release-date,revenue,rating
3667,0,"['Action', 'Thriller', 'War']",Born Of War,1.136568,2013-12-05,0,4.1
3668,5000000,"['Drama', 'Action', 'Thriller', 'Science Fiction']",Capricorn One,11.095219,1977-12-10,0,6.4
3669,0,"['Comedy', 'Drama']",Should've Been Romeo,0.40703,2012-04-28,0,0.0
3670,0,['Family'],Running Forever,0.028756,2015-10-27,0,0.0
3671,5000000,"['Comedy', 'Fantasy', 'Horror', 'Thriller']",Yoga Hosers,8.618793,2016-07-08,0,4.7
3672,0,"['Horror', 'Action']",Navy Seals vs. Zombies,2.394613,2015-10-08,0,3.5
3673,0,"['Comedy', 'Drama']",Obsluhoval jsem anglického krále,2.387463,2006-12-19,0,7.0
3674,5000000,"['Drama', 'Comedy']",Soul Kitchen,5.461487,2009-09-09,17872796,7.1
3675,1000000,['Drama'],Sling Blade,14.805264,1996-08-30,24475416,7.4
3676,4798235,"['Horror', 'Thriller']",The Awakening,25.30216,2011-08-17,209696,6.3
3677,4800000,['Horror'],Hostel,38.83192,2005-01-06,80578934,5.7
3678,0,"['Comedy', 'Drama']",A Cock and Bull Story,3.500741,2005-07-17,0,6.2
3679,5000000,"['Thriller', 'Drama']",Take Shelter,19.807295,2011-11-25,3099314,7.1
3680,0,"['Horror', 'Thriller']",Lady in White,1.435742,1988-04-22,0,6.3
3681,0,"['Drama', 'Comedy']",Driving Lessons,7.667888,2006-04-30,0,6.3
3682,5000000,['Comedy'],Let's Kill Ward's Wife,8.496364,2014-12-23,0,5.5
3683,4700000,['Horror'],The Texas Chainsaw Massacre 2,9.617777,1986-08-22,8025872,5.9
3684,4638783,['Western'],Pat Garrett & Billy the Kid,4.495256,1973-05-23,11000000,7.2
3685,4800000,"['Drama', 'Thriller', 'Crime']",Only God Forgives,35.754865,2013-05-30,10337387,5.6
3686,0,"['Drama', 'Romance']",Camping Sauvage,0.20323,2005-10-13,0,4.8
3687,4,"['Comedy', 'Romance']",Without Men,0.28076,2011-06-29,0,4.6
3688,0,"['Drama', 'Family']",Dear Frankie,3.11319,2004-05-18,0,7.0
3689,0,"['Action', 'Comedy', 'Drama', 'Western']",All Hat,0.137535,2007-09-11,0,1.0
3690,4600000,"['Drama', 'Comedy', 'Romance']",Le Nom des gens,6.368933,2010-11-24,0,7.3
3691,4700000,"['Drama', 'Comedy']",Treading Water,0.217538,2013-09-13,0,5.6
3692,4600000,['Drama'],Savage Grace,3.531877,2007-05-18,0,5.7
3693,0,['Drama'],Out of the Blue,0.706355,2006-10-12,0,5.9
3694,4500000,"['Comedy', 'Crime']",Police Academy,15.002502,1984-03-22,146198896,6.5
3695,4500000,"['Romance', 'Adventure', 'Drama']",The Blue Lagoon,22.585384,1980-07-05,58853106,5.8
3696,6000000,"['Comedy', 'Drama', 'Romance']",Four Weddings and a Funeral,29.834065,1994-03-09,254700832,6.6
3697,4500000,['Comedy'],Fast Times at Ridgemont High,20.403344,1982-08-13,27092880,7.0
3698,4500000,"['Adventure', 'Drama']",Moby Dick,5.224593,1956-06-27,10400000,6.9
3699,15000000,"['Crime', 'Drama']",25th Hour,30.196039,2002-12-16,13060843,7.2
3700,4500000,"['Crime', 'Drama', 'Romance', 'Thriller']",Bound,15.359952,1996-09-13,7011317,6.9
3701,4500000,"['Crime', 'Drama']",Requiem for a Dream,11.573034,2000-10-27,7390108,7.9
3702,0,"['Music', 'Romance']",State Fair,1.847822,1945-08-29,0,6.2
3703,0,"['Drama', 'Foreign', 'Romance']","Tango, no me dejes nunca",0.425551,1998-02-12,0,6.8
3704,4500000,['Drama'],Salvador,3.819796,1986-04-23,0,7.0
3705,5000000,['Comedy'],Moms' Night Out,10.274542,2014-03-25,10429707,5.5
3706,6000000,"['Fantasy', 'Drama', 'Mystery']",Donnie Darko,61.210016,2001-01-18,1270522,7.7
3707,0,"['Action', 'Comedy', 'Foreign']",Salvando al Soldado Perez,0.177356,2011-03-18,0,6.1
3708,4500000,"['Drama', 'Foreign', 'History']",Karakter,0.011697,1997-04-17,0,7.7
3709,2000000,"['Comedy', 'Crime', 'Drama']",Spun,6.249262,2002-06-01,0,6.6
3710,4500000,"['Comedy', 'Drama']",Life During Wartime,3.108881,2009-10-10,744816,6.3
3711,0,"['Drama', 'Thriller']",친절한 금자씨,17.074843,2005-07-29,23803308,7.4
3712,0,['Drama'],"Nannerl, la soeur de Mozart",0.774442,2010-06-09,0,6.2
3713,0,"['Comedy', 'Drama']",Mean Machine,8.816995,2001-12-26,0,6.0
3714,4500000,"['Action', 'Crime', 'Thriller']",放‧逐,8.48639,2006-09-06,0,7.0
3715,0,"['Adventure', 'Action', 'Western']",Blackthorn,5.223096,2011-08-31,623528,6.6
3716,0,"['Crime', 'Drama']",Lilja 4-Ever,7.759215,2002-08-23,0,7.7
3717,4500000,"['Drama', 'Horror', 'Mystery', 'Thriller']",After.Life,14.570359,2010-04-09,3606395,5.4
3718,0,"['Comedy', 'Drama', 'Thriller']",Fugly,0.371337,2014-06-13,0,5.3
3719,3000000,['Drama'],One Flew Over the Cuckoo's Nest,127.525581,1975-11-18,108981275,8.2
3720,4400000,"['Comedy', 'Horror']",R.L. Stine's Monsterville: The Cabinet of Souls,3.898737,2015-09-29,0,6.9
3721,0,['Comedy'],Silent Movie,7.315935,1976-06-17,0,6.7
3722,4500000,"['Thriller', 'Action', 'Drama', 'History']",Airlift,2.551559,2016-01-22,32000000,7.3
3723,0,"['Drama', 'Family']",Anne of Green Gables,8.772574,1985-12-01,0,8.2
3724,0,"['Adventure', 'Action']",Falcon Rising,6.988357,2014-09-05,0,5.5
3725,3730500,"['Action', 'Drama', 'Crime']",The Sweeney,6.938854,2012-09-11,6294161,5.7
3726,5000000,"['Crime', 'Drama', 'Thriller']",Sexy Beast,11.21273,2000-09-13,0,7.0
3727,0,"['Drama', 'Thriller', 'Crime']",Snabba Cash,7.217328,2010-01-15,0,6.5
3728,8000000,"['Drama', 'Family']",Whale Rider,12.439495,2003-01-30,41400000,7.1
3729,3250000,"['Drama', 'Family', 'Foreign']",Paa,2.126139,2009-12-04,0,6.6
3730,0,"['Thriller', 'Mystery', 'Science Fiction']",Cargo,10.142218,2009-09-24,0,5.9
3731,4200000,"['Comedy', 'Drama', 'Family', 'Music', 'TV Movie']",High School Musical,16.536374,2006-01-20,0,6.1
3732,0,"['Drama', 'Romance', 'Foreign']",Love and Death on Long Island,0.933891,1997-01-01,0,6.9
3733,4200000,"['Fantasy', 'Action', 'Thriller']",Ночной дозор,12.540624,2004-06-27,32000000,6.3
3734,3705538,"['Romance', 'Crime', 'Drama', 'Thriller']",The Crying Game,8.839651,1992-09-02,62548947,6.9
3735,4000000,['Comedy'],Porky's,12.891276,1981-11-13,125728258,6.1
3736,4000000,"['Horror', 'Science Fiction']",Survival of the Dead,10.789912,2010-05-06,0,4.6
3737,114000,['Horror'],Night of the Living Dead,25.666029,1968-10-01,30000000,7.5
3738,4000000,['Drama'],Lost in Translation,45.66662,2003-08-31,119723856,7.3
3739,4000000,"['Comedy', 'Drama', 'Romance']",Annie Hall,35.892034,1977-04-19,38251425,7.8
3740,4000000,"['Action', 'Drama', 'Romance']",The Greatest Show on Earth,8.988455,1952-01-10,36000000,6.6
3741,4000000,"['Drama', 'Romance']",Monster's Ball,14.042041,2001-11-11,44909486,6.5
3742,4000000,['Horror'],Maggie,40.016306,2015-05-08,187112,5.2
3743,3600000,"['Drama', 'Romance']",Leaving Las Vegas,22.030517,1995-10-27,49800000,7.1
3744,4500000,"['Horror', 'Comedy']",Hansel and Gretel Get Baked,2.503612,2013-02-19,0,4.8
3745,4000000,"['Romance', 'Drama', 'Comedy']",The Front Page,4.117968,1974-12-01,0,6.9
3746,4000000,['Thriller'],The Boy Next Door,24.161735,2015-01-23,52425855,4.1
3747,4000000,['Drama'],Trapeze,1.379354,1956-05-30,14400000,6.4
3748,3500000,"['Comedy', 'Drama']",The Kids Are All Right,15.338211,2010-07-09,34705850,6.5
3749,4000000,"['Action', 'Horror', 'Science Fiction', 'Thriller']",They Live,29.852608,1988-11-23,13008928,7.1
3750,4000000,"['Adventure', 'Drama', 'History', 'Thriller', 'War']",The Great Escape,35.061467,1963-06-20,11744471,7.8
3751,0,['Documentary'],What the #$*! Do We (K)now!?,7.288352,2004-04-23,10000000,5.8
3752,5000000,"['Horror', 'Thriller']",The Last Exorcism Part II,10.605752,2013-02-28,15179302,4.4
3753,4000000,['Drama'],Boyhood,43.40352,2014-06-05,44349000,7.5
3754,4000000,"['Comedy', 'Mystery']",Scoop,17.229537,2006-07-27,31584901,6.4
3755,7000000,"['Action', 'Comedy']",The Wash,2.453459,2001-11-16,10229331,5.3
3756,6000000,"['Action', 'Comedy', 'Romance']",3 Strikes,1.433692,2000-03-01,9000000,5.9
3757,32000000,"['Drama', 'Romance']",The Cooler,9.976428,2003-01-17,0,6.7
3758,4000000,"['Drama', 'Action', 'Romance']",The Misfits,2.930058,1961-01-01,8200000,6.8
3759,0,"['Drama', 'Thriller']",The Night Listener,7.173059,2006-02-12,0,5.5
3760,0,"['Comedy', 'Crime']",The Jerky Boys,1.735462,1995-02-03,0,4.8
3761,0,"['Horror', 'Drama', 'Thriller']",El orfanato,29.071955,2007-08-27,44000000,7.1
3762,0,"['Comedy', 'Horror']",A Haunted House 2,18.428909,2014-04-17,0,5.4
3763,4000000,"['Comedy', 'Drama', 'Romance']",The Rules of Attraction,11.387335,2002-10-11,0,6.3
3764,4000000,"['Action', 'Drama', 'Mystery', 'Thriller']",Topaz,5.975604,1969-12-18,6000000,6.1
3765,4000000,"['Comedy', 'Crime']",Let's Go to Prison,4.59841,2006-11-17,4630045,5.5
3766,4000000,"['Crime', 'Comedy']",Four Rooms,22.87623,1995-12-09,4300000,6.5
3767,4000000,"['Comedy', 'Drama', 'Romance']",Secretary,19.107285,2002-01-11,9304609,6.7
3768,0,['Documentary'],The Real Cancun,0.456485,2003-04-23,0,3.3
3769,4000000,['Drama'],Talk Radio,4.541908,1988-12-21,3468572,6.7
3770,0,"['Music', 'Comedy']",Waiting for Guffman,4.348416,1996-01-31,0,7.3
3771,0,"['Comedy', 'Romance']",Love Stinks,3.347885,1999-09-10,0,5.4
3772,4000000,"['Comedy', 'Crime', 'Thriller', 'Romance']",You Kill Me,6.091951,2007-02-09,2426851,6.2
3773,0,"['Comedy', 'Drama']",Thumbsucker,4.757625,2005-01-23,1919197,6.1
3774,4000000,"['Horror', 'Action', 'Thriller']",Red State,12.062371,2011-08-19,1104682,5.9
3775,4000000,['Fantasy'],Mirrormask,7.758188,2005-01-25,866999,6.6
3776,4000000,"['Drama', 'Documentary']",Samsara,12.781973,2011-09-16,0,8.0
3777,0,"['Fantasy', 'Adventure']",The Barbarians,1.631993,1987-03-01,0,5.1
3778,0,"['Drama', 'Romance']",The Art of Getting By,12.690224,2011-06-17,1406224,6.5
3779,0,"['Thriller', 'Drama']",Zipper,8.516229,2015-08-28,0,5.5
3780,0,"['Comedy', 'Drama', 'Thriller']",Poolhall Junkies,5.90259,2002-06-07,0,6.5
3781,4000000,['Drama'],The Loss of Sexual Innocence,2.866934,1999-04-29,0,5.2
3782,0,"['Drama', 'Fantasy']",Holy Motors,9.140936,2012-07-02,641100,6.9
3783,4000000,['Drama'],Joe,22.987897,2014-04-11,2365467,6.5
3784,3000000,"['Crime', 'Comedy', 'Romance']",Shooting Fish,1.204941,1997-08-22,302204,7.0
3785,1300000,"['Crime', 'Drama', 'Horror', 'Thriller']",Prison,7.605291,1988-03-04,354704,6.7
3786,1500000,['Comedy'],Psycho Beach Party,2.855963,2000-08-06,0,6.0
3787,0,"['Comedy', 'Foreign']",The Big Tease,0.502396,1999-01-01,0,5.8
3788,4000000,['Drama'],"Guten Tag, Ramón",1.771584,2013-10-18,0,8.1
3789,9500000,"['Crime', 'Drama', 'Thriller']",Trust,21.230737,2010-09-10,120000,6.6
3790,0,"['Comedy', 'Crime']",An Everlasting Piece,0.068246,2000-12-22,0,6.0
3791,0,"['Comedy', 'Romance']",Among Giants,0.541652,1998-06-24,0,4.5
3792,16000000,['Drama'],Adore,18.790221,2013-04-03,318982,6.1
3793,4000000,"['Drama', 'Romance']",The Velocity of Gary,0.409089,1999-07-16,0,4.2
3794,4000000,['Drama'],Los lunes al sol,3.663108,2002-09-27,146402,7.1
3795,650000,"['Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']",Stake Land,12.496261,2010-09-30,33245,6.2
3796,0,['Drama'],The Last Time I Committed Suicide,0.596889,1997-06-20,0,6.7
3797,0,['Drama'],Praia do Futuro,2.611364,2014-05-01,0,6.4
3798,4000000,"['Comedy', 'Drama']",Another Happy Day,3.238466,2011-11-18,355688,6.2
3799,4000000,"['Adventure', 'Action', 'Thriller', 'Crime']",A Lonely Place to Die,8.30723,2011-04-09,25345000,6.2
3800,0,"['Comedy', 'Fantasy', 'Science Fiction']",Nothing,3.408955,2003-09-09,0,5.8
3801,0,['Drama'],Географ глобус пропил,1.876621,2013-07-26,4037782,7.3
3802,0,"['Drama', 'Comedy', 'History', 'Music']",1776,1.807571,1972-11-09,0,7.1
3803,0,"['Thriller', 'Romance']",Inescapable,6.783053,2012-09-14,0,5.2
3804,3950000,"['Action', 'Drama', 'History']",Hell's Angels,8.484123,1930-11-15,8000000,6.1
3805,4000000,"['Comedy', 'Drama', 'Romance']",Purple Violets,0.936232,2007-04-30,0,5.7
3806,4000000,['Horror'],The Veil,12.822534,2016-04-21,0,4.5
3807,0,['Horror'],The Loved Ones,4.989985,2009-09-13,0,6.6
3808,4000000,['Horror'],The Helpers,1.390659,2012-10-27,0,4.1
3809,4000000,"['Comedy', 'Romance', 'TV Movie']",How to Fall in Love,1.923514,2012-07-21,0,5.2
3810,0,"['Romance', 'Adventure', 'Drama']",The Perfect Wave,4.118612,2014-02-28,0,4.4
3811,3900000,"['Drama', 'History']",A Man for All Seasons,9.541688,1966-12-12,28350000,7.5
3812,3800000,['Drama'],Network,17.234745,1976-11-01,23689877,7.7
3813,4000000,"['Drama', 'Romance', 'War']",Gone with the Wind,48.98255,1939-12-15,400176459,7.7
3814,0,['Drama'],Desert Dancer,1.972668,2014-07-03,0,6.5
3815,3800000,"['War', 'Western']",Major Dundee,3.490215,1965-04-07,14873,6.2
3816,3768785,"['Action', 'Comedy', 'Music', 'Romance', 'Western']",Annie Get Your Gun,1.726175,1950-05-17,8000000,7.3
3817,967686,"['Comedy', 'Crime', 'Drama']",Four Lions,20.544999,2010-05-07,4270000,7.0
3818,0,['Drama'],Casa de Areia,0.389471,2005-05-13,0,6.7
3819,3500000,"['Drama', 'Action', 'Comedy', 'Crime']",Defendor,8.45342,2009-09-12,44462,6.5
3820,3700000,"['Music', 'Romance']",The Pirate,0.90522,1948-06-11,2956000,6.6
3821,3800000,"['Drama', 'Comedy', 'Romance']",The Good Heart,2.201678,2009-09-11,0,6.0
3822,4000000,"['Comedy', 'Drama']",The History Boys,3.771652,2006-10-02,13401952,6.6
3823,3600000,['Drama'],Midnight Cowboy,21.119209,1969-05-25,44785053,7.4
3824,3500000,['Comedy'],The Full Monty,17.002623,1997-08-13,257850122,6.8
3825,3500000,['Comedy'],Airplane!,46.116885,1980-07-02,83453539,7.1
3826,5000000,"['Thriller', 'Adventure', 'Action']",Chain of Command,1.398981,2015-08-30,0,5.3
3827,3500000,['Comedy'],Friday,25.5748,1995-04-26,28215918,7.0
3828,3500000,"['Drama', 'Action', 'Crime']",Menace II Society,3.418871,1993-05-26,27900000,7.2
3829,3500000,['Horror'],Creepshow 2,10.729884,1987-05-01,14000000,5.9
3830,3716946,"['Action', 'Comedy', 'Western']",The Ballad of Cable Hogue,2.676535,1970-05-13,5000000,6.9
3831,3500000,"['Crime', 'Drama']",In Cold Blood,7.821438,1967-12-14,13007551,7.4
3832,3500000,['Drama'],The Nun's Story,3.281509,1959-06-18,12800000,7.4
3833,3500000,"['Action', 'Drama', 'Thriller', 'Crime', 'Mystery']",Harper,2.938973,1966-02-23,12000000,6.2
3834,3500000,"['Crime', 'Drama', 'Mystery', 'Thriller']",Frenzy,10.219942,1972-05-25,12600000,7.1
3835,3500000,"['Mystery', 'Horror']",The Witch,50.319662,2016-02-19,40423945,6.3
3836,0,"['Action', 'Comedy']",I Got the Hook Up,0.593068,1998-05-27,0,5.4
3837,3500000,"['Comedy', 'Romance']",She's the One,8.406025,1996-08-26,9482579,5.7
3838,10000000,['Drama'],Gods and Monsters,5.588652,1998-01-21,6451628,6.8
3839,2000000,"['Crime', 'Drama', 'Mystery', 'Romance']",El secreto de sus ojos,25.894065,2009-08-13,33965843,7.8
3840,0,"['Horror', 'Thriller']",Train,3.280081,2008-10-16,0,4.8
3841,3600000,"['Horror', 'Comedy', 'Fantasy']",Evil Dead II,35.674774,1987-03-13,5923044,7.6
3842,0,"['Action', 'Comedy']",Pootie Tang,3.115754,2001-06-29,0,5.4
3843,1000000,"['TV Movie', 'Horror']",Sharknado,20.466433,2013-07-11,0,3.8
3844,0,"['Drama', 'Foreign']",La otra conquista,0.015597,1999-04-01,0,5.4
3845,3500000,"['Fantasy', 'Horror']",Trolljegeren,12.982319,2010-10-29,4159678,6.7
3846,0,"['Comedy', 'Romance']",Ira & Abby,0.595136,2006-01-01,0,5.8
3847,3500000,"['Comedy', 'Drama']",Winter Passing,3.643608,2006-02-07,113783,6.7
3848,3500000,['Action'],D.E.B.S.,6.396936,2004-01-21,0,5.6
3849,0,"['Crime', 'Action']",The Masked Saint,0.909067,2016-01-08,0,2.9
3850,3500000,"['Crime', 'Drama', 'Mystery', 'Thriller']",The Betrayed,1.348114,2008-09-27,0,5.2
3851,0,"['Action', 'Crime', 'Comedy', 'Thriller']",Taxman,0.964802,1999-09-16,0,2.0
3852,0,['Drama'],The Secret,0.042346,2016-04-29,0,0.0
3853,3500000,"['Horror', 'Thriller', 'Mystery']",2:13,1.271621,2009-04-25,0,4.6
3854,3500000,"['Action', 'Animation']","Batman: The Dark Knight Returns, Part 2",25.891466,2013-01-18,0,7.9
3855,3500000,['Documentary'],Time to Choose,1.618138,2015-09-04,0,0.0
3856,3500000,"['Action', 'Adventure', 'Drama', 'Fantasy']",In the Name of the King III,4.304341,2013-12-27,0,3.3
3857,3500000,"['Action', 'Drama', 'Thriller']",Wicked Blood,3.158056,2014-03-04,0,5.3
3858,0,['Drama'],Dawn Patrol,3.230779,2015-06-05,0,5.0
3859,3440000,"['Crime', 'Mystery', 'Thriller']",Lords of London,1.913302,2014-01-06,0,3.6
3860,3400000,"['Comedy', 'Music']",High Anxiety,5.690619,1977-12-25,31063038,6.5
3861,8000000,"['Documentary', 'Family']",La Marche de l'empereur,17.537154,2005-01-26,127392239,6.9
3862,3500000,"['Thriller', 'Drama']",Margin Call,26.259389,2011-09-28,19504039,6.7
3863,0,['Drama'],August,1.419431,2011-06-09,0,6.2
3864,3000000,"['Comedy', 'Drama']",Choke,11.637458,2008-09-26,3830137,6.0
3865,3300000,['Drama'],Whiplash,192.528841,2014-10-10,13092000,8.3
3866,3300000,"['Drama', 'Crime']",Cidade de Deus,44.356711,2002-02-05,30641770,8.1
3867,600000,"['Comedy', 'Drama']",Human Traffic,4.859873,1999-06-04,4000000,6.8
3868,3400000,"['Drama', 'Music']",To Write Love on Her Arms,6.723057,2015-03-13,0,6.8
3869,0,"['Mystery', 'Drama', 'Crime', 'Thriller']",The Dead Girl,3.069605,2006-11-07,0,6.4
3870,3800000,['Drama'],Jagten,21.826888,2012-08-28,16800000,7.9
3871,0,"['Comedy', 'Family']",A Christmas Story,15.128316,1983-11-18,19294144,7.4
3872,0,"['Drama', 'Romance']",Bella,1.814802,2006-09-09,0,6.7
3873,4300000,"['Action', 'Drama', 'Horror', 'Crime', 'Thriller']",Class of 1984,5.643023,1982-08-20,0,6.2
3874,3300000,['Comedy'],Opposite Sex,2.964785,2014-11-08,45000,4.1
3875,2000000,"['Romance', 'Drama']",Dreaming of Joseph Lees,0.11615,1999-10-29,7,8.0
3876,0,['Drama'],Entre les murs,13.437038,2008-09-24,28814580,6.8
3877,3200000,"['Horror', 'Drama', 'Mystery']",Rosemary's Baby,26.180367,1968-06-12,33395426,7.5
3878,3200000,['Western'],The Man Who Shot Liberty Valance,11.735287,1962-04-22,8000000,7.4
3879,0,"['Drama', 'Romance']",Adam,8.308442,2009-07-29,2277396,6.9
3880,0,"['Drama', 'Thriller', 'Crime']","María, llena eres de gracia",3.027892,2004-01-18,0,6.9
3881,3200000,"['Drama', 'Romance', 'Comedy']",Beginners,11.933449,2010-09-11,5332926,6.8
3882,0,"['Action', 'Comedy', 'Horror']",Feast,8.825113,2005-10-14,658573,6.1
3883,2700000,['Comedy'],Animal House,17.332585,1978-07-27,141000000,7.0
3884,2500000,"['Adventure', 'Action', 'Thriller']",Goldfinger,47.812466,1964-09-17,124881062,7.2
3885,2400000,"['Science Fiction', 'Horror']",Antiviral,11.753553,2012-09-19,0,5.7
3886,3180000,"['Drama', 'Family', 'Fantasy']",It's a Wonderful Life,42.868495,1946-12-20,9644124,8.0
3887,4000000,"['Drama', 'Crime']",Trainspotting,63.513324,1996-02-23,16491080,7.8
3888,0,['Comedy'],The Original Kings of Comedy,1.918959,2000-08-18,0,6.3
3889,3000000,"['Horror', 'Thriller']",Paranormal Activity 2,22.789649,2010-10-20,177512032,5.7
3890,0,"['Comedy', 'Romance']",Waking Ned,5.735912,1998-09-15,0,7.4
3891,4000000,['Documentary'],Bowling for Columbine,11.414843,2002-10-09,35564473,7.3
3892,0,['Drama'],归来,6.017273,2014-05-16,0,6.9
3893,3000000,['Horror'],A Nightmare on Elm Street Part 2: Freddy's Revenge,21.607228,1985-10-31,29999213,5.7
3894,3000000,"['Drama', 'Romance']",A Room with a View,7.961559,1985-12-13,20966644,6.9
3895,3000000,"['Science Fiction', 'Horror', 'Thriller']",The Purge,54.403033,2013-05-31,89328627,6.0
3896,3000000,"['Horror', 'Thriller', 'Mystery']",Sinister,41.045084,2012-03-29,77712439,6.7
3897,3000000,['Comedy'],Martin Lawrence Live: Runteldat,0.295226,2002-08-01,19184015,5.0
3898,3000000,"['Drama', 'Romance']",Cat on a Hot Tin Roof,16.553594,1958-02-17,17570324,7.6
3899,3000000,"['Adventure', 'Science Fiction', 'Mystery']",Beneath the Planet of the Apes,24.393296,1970-05-01,18999718,6.2
3900,3000000,"['Comedy', 'Family', 'Drama']",Air Bud,11.241802,1997-08-01,23144499,5.3
3901,16000000,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Family']",Pokémon 3: The Movie,9.18885,2000-07-08,68411275,5.9
3902,3000000,"['Horror', 'Mystery', 'Thriller']",Friday the 13th Part VI: Jason Lives,11.158167,1986-08-01,19472057,5.7
3903,3000000,"['Drama', 'History', 'War']",The Bridge on the River Kwai,23.109959,1957-10-02,33300000,7.7
3904,3000000,"['Comedy', 'Family', 'Science Fiction']",Spaced Invaders,1.586598,1990-04-27,15369573,4.7
3905,2000000,"['Comedy', 'Crime', 'Thriller']",Family Plot,3.832858,1976-04-09,7900000,6.7
3906,3000000,"['Comedy', 'Drama', 'Romance']",The Apartment,22.889294,1960-06-15,25000000,8.1
3907,3000000,"['Fantasy', 'Horror', 'Thriller']",Jason Goes to Hell: The Final Friday,10.341982,1993-08-13,15938065,4.2
3908,3000000,"['Mystery', 'Thriller']",Torn Curtain,7.924982,1966-07-13,13000000,6.4
3909,3000000,"['Comedy', 'Documentary', 'Music']",Dave Chappelle's Block Party,1.697846,2005-09-12,11718595,6.4
3910,0,"['Romance', 'Thriller', 'Western']",Slow West,14.936661,2015-04-16,229094,6.6
3911,3000000,"['Drama', 'Music', 'Romance']",Krush Groove,0.720091,1985-10-25,0,7.0
3912,0,"['Action', 'Comedy', 'Crime']",Next Day Air,2.747402,2009-02-06,0,5.3
3913,3000000,['Drama'],Elmer Gantry,6.734965,1960-06-19,10400000,7.3
3914,3000000,"['Drama', 'History']",Judgment at Nuremberg,13.338539,1961-12-01,10000000,7.6
3915,0,"['Comedy', 'Romance']",Trippin',0.185373,1999-05-12,9016377,4.5
